timestamp,sentiment,tally
2018-07-21,negative,208
2018-07-21,neutral,498
2018-07-21,positive,314
2018-07-22,negative,191
2018-07-22,neutral,502
2018-07-22,positive,327
2018-07-23,negative,223
2018-07-23,neutral,491
2018-07-23,positive,306
2018-07-24,negative,209
2018-07-24,neutral,473
2018-07-24,positive,338
2018-07-25,negative,211
2018-07-25,neutral,483
2018-07-25,positive,326
2018-07-26,negative,201
2018-07-26,neutral,503
2018-07-26,positive,316
2018-07-27,negative,189
2018-07-27,neutral,505
2018-07-27,positive,326
2018-07-28,negative,214
2018-07-28,neutral,486
2018-07-28,positive,320
2018-07-29,negative,180
2018-07-29,neutral,528
2018-07-29,positive,312
2018-07-30,negative,201
2018-07-30,neutral,480
2018-07-30,positive,339
2018-07-31,negative,204
2018-07-31,neutral,456
2018-07-31,positive,360
2018-08-01,negative,190
2018-08-01,neutral,485
2018-08-01,positive,345
2018-08-02,negative,199
2018-08-02,neutral,523
2018-08-02,positive,298
2018-08-03,negative,198
2018-08-03,neutral,492
2018-08-03,positive,330
2018-08-04,negative,220
2018-08-04,neutral,458
2018-08-04,positive,342
2018-08-05,negative,219
2018-08-05,neutral,496
2018-08-05,positive,305
2018-08-06,negative,202
2018-08-06,neutral,501
2018-08-06,positive,317
2018-08-07,negative,224
2018-08-07,neutral,480
2018-08-07,positive,316
2018-08-08,negative,190
2018-08-08,neutral,496
2018-08-08,positive,333
2018-08-09,negative,206
2018-08-09,neutral,526
2018-08-09,positive,288
2018-08-10,negative,185
2018-08-10,neutral,519
2018-08-10,positive,316
2018-08-11,negative,184
2018-08-11,neutral,539
2018-08-11,positive,297
2018-08-12,negative,205
2018-08-12,neutral,508
2018-08-12,positive,307
2018-08-13,negative,196
2018-08-13,neutral,511
2018-08-13,positive,313
2018-08-14,negative,184
2018-08-14,neutral,496
2018-08-14,positive,340
2018-08-15,negative,175
2018-08-15,neutral,530
2018-08-15,positive,315
2018-08-16,negative,206
2018-08-16,neutral,547
2018-08-16,positive,267
2018-08-17,negative,203
2018-08-17,neutral,503
2018-08-17,positive,314
2018-08-18,negative,237
2018-08-18,neutral,507
2018-08-18,positive,276
2018-08-19,negative,215
2018-08-19,neutral,476
2018-08-19,positive,329
2018-08-20,negative,205
2018-08-20,neutral,521
2018-08-20,positive,294
2018-08-21,negative,196
2018-08-21,neutral,514
2018-08-21,positive,310
2018-08-22,negative,192
2018-08-22,neutral,492
2018-08-22,positive,334
2018-08-23,negative,253
2018-08-23,neutral,457
2018-08-23,positive,310
2018-08-24,negative,225
2018-08-24,neutral,516
2018-08-24,positive,279
2018-08-25,negative,214
2018-08-25,neutral,498
2018-08-25,positive,308
2018-08-26,negative,212
2018-08-26,neutral,527
2018-08-26,positive,281
2018-08-27,negative,215
2018-08-27,neutral,501
2018-08-27,positive,304
2018-08-28,negative,232
2018-08-28,neutral,495
2018-08-28,positive,293
2018-08-29,negative,207
2018-08-29,neutral,479
2018-08-29,positive,334
2018-08-30,negative,212
2018-08-30,neutral,492
2018-08-30,positive,316
2018-08-31,negative,215
2018-08-31,neutral,490
2018-08-31,positive,315
2018-09-01,negative,203
2018-09-01,neutral,501
2018-09-01,positive,316
2018-09-02,negative,236
2018-09-02,neutral,483
2018-09-02,positive,301
2018-09-03,negative,189
2018-09-03,neutral,497
2018-09-03,positive,334
2018-09-04,negative,190
2018-09-04,neutral,511
2018-09-04,positive,319
2018-09-05,negative,169
2018-09-05,neutral,525
2018-09-05,positive,326
2018-09-06,negative,206
2018-09-06,neutral,504
2018-09-06,positive,310
2018-09-07,negative,188
2018-09-07,neutral,523
2018-09-07,positive,309
2018-09-08,negative,178
2018-09-08,neutral,510
2018-09-08,positive,332
2018-09-09,negative,212
2018-09-09,neutral,499
2018-09-09,positive,309
2018-09-10,negative,179
2018-09-10,neutral,496
2018-09-10,positive,345
2018-09-11,negative,184
2018-09-11,neutral,525
2018-09-11,positive,311
2018-09-12,negative,183
2018-09-12,neutral,477
2018-09-12,positive,360
2018-09-13,negative,214
2018-09-13,neutral,508
2018-09-13,positive,298
2018-09-14,negative,199
2018-09-14,neutral,502
2018-09-14,positive,319
2018-09-15,negative,241
2018-09-15,neutral,510
