timestamp,sentiment,tally
2018-09-14,positive,348
2018-09-15,negative,139
2018-09-15,neutral,559
2018-09-15,positive,322
2018-09-16,negative,109
2018-09-16,neutral,526
2018-09-16,positive,385
2018-09-17,negative,125
2018-09-17,neutral,553
2018-09-17,positive,342
2018-09-18,negative,138
2018-09-18,neutral,570
2018-09-18,positive,312
2018-09-19,negative,177
2018-09-19,neutral,495
2018-09-19,positive,348
2018-09-20,negative,120
2018-09-20,neutral,540
2018-09-20,positive,359
2018-09-21,negative,131
2018-09-21,neutral,541
2018-09-21,positive,348
2018-09-22,negative,121
2018-09-22,neutral,534
2018-09-22,positive,365
2018-09-23,negative,127
2018-09-23,neutral,511
2018-09-23,positive,382
2018-09-24,negative,120
2018-09-24,neutral,563
2018-09-24,positive,337
2018-09-25,negative,127
2018-09-25,neutral,544
2018-09-25,positive,349
2018-09-26,negative,112
2018-09-26,neutral,547
2018-09-26,positive,361
2018-09-27,negative,135
2018-09-27,neutral,527
2018-09-27,positive,358
2018-09-28,negative,127
2018-09-28,neutral,551
2018-09-28,positive,342
2018-09-29,negative,140
2018-09-29,neutral,537
2018-09-29,positive,343
2018-09-30,negative,159
2018-09-30,neutral,528
2018-09-30,positive,332
2018-10-01,negative,138
2018-10-01,neutral,535
2018-10-01,positive,347
2018-10-02,negative,138
2018-10-02,neutral,533
2018-10-02,positive,349
2018-10-03,negative,125
2018-10-03,neutral,553
2018-10-03,positive,342
2018-10-04,negative,121
2018-10-04,neutral,562
2018-10-04,positive,337
2018-10-05,negative,145
2018-10-05,neutral,534
2018-10-05,positive,341
2018-10-06,negative,140
2018-10-06,neutral,520
2018-10-06,positive,360
2018-10-07,negative,144
2018-10-07,neutral,514
2018-10-07,positive,362
2018-10-08,negative,149
2018-10-08,neutral,526
2018-10-08,positive,345
2018-10-09,negative,128
2018-10-09,neutral,537
2018-10-09,positive,355
2018-10-10,negative,147
2018-10-10,neutral,513
2018-10-10,positive,360
2018-10-11,negative,122
2018-10-11,neutral,567
2018-10-11,positive,331
2018-10-12,negative,131
2018-10-12,neutral,543
2018-10-12,positive,346
2018-10-13,negative,136
2018-10-13,neutral,535
2018-10-13,positive,349
2018-10-14,negative,106
2018-10-14,neutral,566
2018-10-14,positive,348
2018-10-15,negative,121
2018-10-15,neutral,553
2018-10-15,positive,346
2018-10-16,negative,139
2018-10-16,neutral,541
2018-10-16,positive,340
2018-10-17,negative,130
2018-10-17,neutral,536
2018-10-17,positive,354
2018-10-18,negative,126
2018-10-18,neutral,556
2018-10-18,positive,338
2018-10-19,negative,157
2018-10-19,neutral,518
2018-10-19,positive,345
2018-10-20,negative,151
2018-10-20,neutral,543
2018-10-20,positive,326
2018-10-21,negative,132
2018-10-21,neutral,568
2018-10-21,positive,320
2018-10-22,negative,138
2018-10-22,neutral,520
2018-10-22,positive,361
2018-10-23,negative,127
2018-10-23,neutral,548
2018-10-23,positive,345
2018-10-24,negative,114
2018-10-24,neutral,538
2018-10-24,positive,368
2018-10-25,negative,144
2018-10-25,neutral,528
2018-10-25,positive,348
2018-10-26,negative,155
2018-10-26,neutral,524
2018-10-26,positive,341
2018-10-27,negative,121
2018-10-27,neutral,547
2018-10-27,positive,352
2018-10-28,negative,116
2018-10-28,neutral,571
2018-10-28,positive,333
2018-10-29,negative,140
2018-10-29,neutral,544
2018-10-29,positive,336
2018-10-30,negative,140
2018-10-30,neutral,508
2018-10-30,positive,372
2018-10-31,negative,135
2018-10-31,neutral,534
2018-10-31,positive,351
2018-11-01,negative,109
2018-11-01,neutral,550
2018-11-01,positive,361
2018-11-02,negative,113
2018-11-02,neutral,571
2018-11-02,positive,336
2018-11-03,negative,128
2018-11-03,neutral,563
2018-11-03,positive,329
2018-11-04,negative,130
2018-11-04,neutral,533
2018-11-04,positive,357
2018-11-05,negative,129
2018-11-05,neutral,540
2018-11-05,positive,351
2018-11-06,negative,147
2018-11-06,neutral,545
2018-11-06,positive,328
2018-11-07,negative,133
2018-11-07,neutral,554
2018-11-07,positive,333
2018-11-08,negative,116
2018-11-08,neutral,562
2018-11-08,positive,342
2018-11-09,negative,117
2018-11-09,neutral,573
2018-11-09,positive,330
2018-11-10,negative,119
2018-11-10,neutral,550
2018-11-10,positive,351
2018-11-11,negative,128
2018-11-11,neutral,557
2018-11-11,positive,335
2018-11-12,negative,129
2018-11-12,neutral,538
2018-11-12,positive,353
2018-11-13,negative,130
2018-11-13,neutral,569
2018-11-13,positive,321
2018-11-14,negative,130
2018-11-14,neutral,545
2018-11-14,positive,345
2018-11-15,negative,129
2018-11-15,neutral,527
2018-11-15,positive,364
2018-11-16,negative,130
2018-11-16,neutral,563
2018-11-16,positive,327
2018-11-17,negative,123
2018-11-17,neutral,539
2018-11-17,positive,358
2018-11-18,negative,108
2018-11-18,neutral,565
2018-11-18,positive,347
2018-11-19,negative,145
2018-11-19,neutral,561
2018-11-19,positive,314
2018-11-20,negative,158
2018-11-20,neutral,532
2018-11-20,positive,330
2018-11-21,negative,123
2018-11-21,neutral,558
2018-11-21,positive,339
2018-11-22,negative,140
2018-11-22,neutral,548
2018-11-22,positive,332
2018-11-23,negative,107
2018-11-23,neutral,590
2018-11-23,positive,323
2018-11-24,negative,122
2018-11-24,neutral,547
2018-11-24,positive,351
2018-11-25,negative,126
2018-11-25,neutral,587
2018-11-25,positive,307
2018-11-26,negative,127
2018-11-26,neutral,571
2018-11-26,positive,322
2018-11-27,negative,122
2018-11-27,neutral,567
2018-11-27,positive,331
2018-11-28,negative,134
2018-11-28,neutral,557
2018-11-28,positive,329
2018-11-29,negative,106
2018-11-29,neutral,567
2018-11-29,positive,347
2018-11-30,negative,122
2018-11-30,neutral,548
2018-11-30,positive,350
2018-12-01,negative,142
2018-12-01,neutral,534
2018-12-01,positive,344
2018-12-02,negative,125
2018-12-02,neutral,545
2018-12-02,positive,350
2018-12-03,negative,116
2018-12-03,neutral,543
2018-12-03,positive,361
2018-12-04,negative,136
2018-12-04,neutral,555
2018-12-04,positive,329
2018-12-05,negative,114
2018-12-05,neutral,548
2018-12-05,positive,358
2018-12-06,negative,142
2018-12-06,neutral,542
2018-12-06,positive,336
2018-12-07,negative,128
2018-12-07,neutral,547
2018-12-07,positive,344
2018-12-08,negative,110
2018-12-08,neutral,528
2018-12-08,positive,382
2018-12-09,negative,133
2018-12-09,neutral,559
2018-12-09,positive,328
2018-12-10,negative,116
2018-12-10,neutral,582
2018-12-10,positive,322
2018-12-11,negative,124
2018-12-11,neutral,562
2018-12-11,positive,334
2018-12-12,negative,126
2018-12-12,neutral,570
2018-12-12,positive,324
2018-12-13,negative,120
2018-12-13,neutral,578
2018-12-13,positive,322
2018-12-14,negative,124
2018-12-14,neutral,591
2018-12-14,positive,305
2018-12-15,negative,120
2018-12-15,neutral,549
2018-12-15,positive,351
2018-12-16,negative,164
2018-12-16,neutral,547
2018-12-16,positive,309
2018-12-17,negative,125
2018-12-17,neutral,581
2018-12-17,positive,314
2018-12-18,negative,131
2018-12-18,neutral,587
2018-12-18,positive,302
2018-12-19,negative,127
2018-12-19,neutral,558
2018-12-19,positive,335
2018-12-20,negative,103
2018-12-20,neutral,540
2018-12-20,positive,377
2018-12-21,negative,112
2018-12-21,neutral,566
2018-12-21,positive,339
2018-12-22,negative,144
2018-12-22,neutral,540
2018-12-22,positive,336
2018-12-23,negative,111
2018-12-23,neutral,565
2018-12-23,positive,344
2018-12-24,negative,120
2018-12-24,neutral,551
2018-12-24,positive,349
2018-12-25,negative,105
2018-12-25,neutral,599
2018-12-25,positive,316
2018-12-26,negative,133
2018-12-26,neutral,547
2018-12-26,positive,340
2018-12-27,negative,116
2018-12-27,neutral,539
2018-12-27,positive,364
2018-12-28,negative,133
2018-12-28,neutral,550
2018-12-28,positive,337
2018-12-29,negative,129
2018-12-29,neutral,551
2018-12-29,positive,340
2018-12-30,negative,125
2018-12-30,neutral,524
2018-12-30,positive,371
2018-12-31,negative,134
2018-12-31,neutral,559
2018-12-31,positive,326
