date,open,high,low,close,close_24,high_24,low_24,range,range_24,change_24
2018-09-30,1.3031,1.3059,1.3024,1.3031,1.3031,1.3059,1.3024,0.0035000000000000586,0.0035000000000000586,0.0
2018-09-28,1.3075,1.309,1.2999,1.3026,1.3031,1.309,1.2999,0.009099999999999886,0.009099999999999886,-0.0044000000000001815
2018-09-27,1.3172,1.3178,1.3071,1.3075,1.3075,1.3178,1.3071,0.010700000000000154,0.010700000000000154,-0.00969999999999982
2018-09-26,1.3177,1.3218,1.3137,1.3172,1.3172,1.3218,1.3137,0.008099999999999996,0.008099999999999996,-0.000500000000000167
2018-09-25,1.3115,1.3194,1.3094,1.3178,1.3177,1.3194,1.3094,0.010000000000000009,0.010000000000000009,0.006199999999999983
2018-09-24,1.3077,1.3167,1.3061,1.3115,1.3115,1.3167,1.3061,0.010599999999999943,0.010599999999999943,0.0038000000000000256
2018-09-23,1.3069,1.3084,1.3057,1.3077,1.3077,1.3084,1.3057,0.0026999999999999247,0.0026999999999999247,0.0008000000000001339
2018-09-21,1.3271,1.3277,1.3054,1.3067,1.3069,1.3277,1.3054,0.02230000000000021,0.02230000000000021,-0.020199999999999996
2018-09-20,1.3138,1.3299,1.3135,1.3271,1.3271,1.3299,1.3135,0.016400000000000192,0.016400000000000192,0.013299999999999867
2018-09-19,1.3164,1.3215,1.3097,1.3138,1.3138,1.3215,1.3097,0.01179999999999981,0.01179999999999981,-0.0025999999999999357
2018-09-18,1.315,1.3175,1.3118,1.3164,1.3164,1.3175,1.3118,0.005699999999999816,0.005699999999999816,0.0014000000000000679
2018-09-17,1.3076,1.3165,1.3068,1.3149,1.315,1.3165,1.3068,0.009700000000000042,0.009700000000000042,0.007399999999999851
2018-09-16,1.3067,1.3077,1.3065,1.3076,1.3076,1.3077,1.3065,0.0012000000000000899,0.0012000000000000899,0.0009000000000001229
2018-09-14,1.3109,1.3144,1.3055,1.3066,1.3067,1.3144,1.3055,0.008899999999999908,0.008899999999999908,-0.0041999999999999815
2018-09-13,1.3047,1.3124,1.3025,1.3109,1.3109,1.3124,1.3025,0.00990000000000002,0.00990000000000002,0.006199999999999983
2018-09-12,1.302,1.3082,1.2979,1.3047,1.3047,1.3082,1.2979,0.010299999999999976,0.010299999999999976,0.0026999999999999247
2018-09-11,1.3026,1.3087,1.2962,1.302,1.302,1.3087,1.2962,0.012499999999999956,0.012499999999999956,-0.0005999999999999339
2018-09-10,1.2925,1.3052,1.2895,1.3026,1.3026,1.3052,1.2895,0.015699999999999825,0.015699999999999825,0.010099999999999998
2018-09-09,1.2927,1.2929,1.2912,1.2925,1.2925,1.2929,1.2912,0.0017000000000000348,0.0017000000000000348,-0.00019999999999997797
2018-09-07,1.2928,1.3028,1.2907,1.2918,1.2927,1.3028,1.2907,0.0121,0.0121,-9.999999999998899e-05
2018-09-06,1.291,1.2962,1.2894,1.2928,1.2928,1.2962,1.2894,0.006799999999999917,0.006799999999999917,0.0018000000000000238
2018-09-05,1.2857,1.2983,1.2784,1.291,1.291,1.2983,1.2784,0.01990000000000003,0.01990000000000003,0.00529999999999986
2018-09-04,1.2874,1.2874,1.2809,1.2857,1.2857,1.2874,1.2809,0.006500000000000172,0.006500000000000172,-0.0017000000000000348
2018-09-03,1.2925,1.2934,1.2853,1.2873,1.2874,1.2934,1.2853,0.008099999999999996,0.008099999999999996,-0.005099999999999882
