date,open,high,low,close,volume,close_24,high_24,low_24,range,range_24,change_24
2018-11-27,135.75,136.613,133.71,135.0,20750300.0,136.28,136.613,133.71,2.9029999999999916,2.9029999999999916,0.5300000000000011
2018-11-26,133.0,137.0,132.78,136.38,24263600.0,135.75,137.0,132.78,4.219999999999999,4.219999999999999,2.75
2018-11-23,133.65,134.5,131.255,131.73,11886100.0,133.0,134.5,131.255,3.2450000000000045,3.2450000000000045,-0.6500000000000057
2018-11-21,134.408,137.19,134.13,134.82,25469700.0,133.65,137.19,133.65,3.0600000000000023,3.539999999999992,-0.7579999999999814
2018-11-20,127.03,134.159,126.85,132.43,41939500.0,134.408,134.408,126.85,7.3089999999999975,7.557999999999993,7.377999999999986
2018-11-19,137.61,137.75,131.21,131.55,44362700.0,127.03,137.75,127.03,6.539999999999992,10.719999999999999,-10.580000000000013
2018-11-16,141.07,141.7737,137.77,139.53,37250600.0,137.61,141.7737,137.61,4.003699999999981,4.163699999999977,-3.4599999999999795
2018-11-15,142.33,144.84,140.83,143.85,30320300.0,141.07,144.84,140.83,4.009999999999991,4.009999999999991,-1.2600000000000193
2018-11-14,143.7,145.58,141.55,144.22,22068400.0,142.33,145.58,141.55,4.030000000000001,4.030000000000001,-1.3699999999999761
2018-11-13,142.0,144.8682,141.62,142.16,15141700.0,143.7,144.8682,141.62,3.248199999999997,3.248199999999997,1.6999999999999886
2018-11-12,144.48,145.04,140.49,141.55,18542100.0,142.0,145.04,140.49,4.549999999999983,4.549999999999983,-2.4799999999999898
2018-11-09,146.75,147.76,144.07,144.96,17326900.0,144.48,147.76,144.07,3.6899999999999977,3.6899999999999977,-2.2700000000000102
2018-11-08,150.49,150.94,146.74,147.87,24145800.0,146.75,150.94,146.74,4.199999999999989,4.199999999999989,-3.740000000000009
2018-11-07,151.57,153.01,149.83,151.53,21877400.0,150.49,153.01,149.83,3.1799999999999784,3.1799999999999784,-1.079999999999984
2018-11-06,149.31,150.97,148.0,149.94,16667100.0,151.57,151.57,148.0,2.969999999999999,3.569999999999993,2.259999999999991
2018-11-05,150.1,150.19,147.44,148.68,15971200.0,149.31,150.19,147.44,2.75,2.75,-0.789999999999992
2018-11-02,151.8,154.13,148.96,150.35,24708700.0,150.1,154.13,148.96,5.1699999999999875,5.1699999999999875,-1.700000000000017
2018-11-01,151.52,152.75,149.35,151.75,25640800.0,151.8,152.75,149.35,3.4000000000000057,3.4000000000000057,0.28000000000000114
2018-10-31,155.0,156.4,148.96,151.79,60101300.0,151.52,156.4,148.96,7.439999999999998,7.439999999999998,-3.4799999999999898
2018-10-30,139.935,146.64,139.742,146.22,50528300.0,155.0,155.0,139.742,6.897999999999996,15.25800000000001,15.064999999999998
2018-10-29,148.5,148.83,139.03,142.09,31336800.0,139.935,148.83,139.03,9.800000000000011,9.800000000000011,-8.564999999999998
2018-10-26,145.82,149.0,143.8,145.37,31303300.0,148.5,149.0,143.8,5.199999999999989,5.199999999999989,2.680000000000007
2018-10-25,147.73,152.21,147.0,150.95,22105700.0,145.82,152.21,145.82,5.210000000000008,6.390000000000015,-1.9099999999999966
2018-10-24,154.28,154.6562,145.6,146.04,27744600.0,147.73,154.6562,145.6,9.056200000000018,9.056200000000018,-6.550000000000011
2018-10-23,151.22,154.77,150.85,154.39,19095000.0,154.28,154.77,150.85,3.920000000000016,3.920000000000016,3.0600000000000023
2018-10-22,154.76,157.34,154.46,154.78,15424700.0,151.22,157.34,151.22,2.8799999999999955,6.1200000000000045,-3.539999999999992
2018-10-19,155.86,157.35,153.55,154.05,19761300.0,154.76,157.35,153.55,3.799999999999983,3.799999999999983,-1.1000000000000227
2018-10-18,158.51,158.66,153.28,154.92,21675100.0,155.86,158.66,153.28,5.3799999999999955,5.3799999999999955,-2.6499999999999773
2018-10-17,159.56,160.49,157.95,159.42,17592000.0,158.51,160.49,157.95,2.5400000000000205,2.5400000000000205,-1.0500000000000114
2018-10-16,155.4,159.46,155.01,158.78,19180100.0,159.56,159.56,155.01,4.450000000000017,4.550000000000011,4.159999999999997
2018-10-15,153.32,155.57,152.55,153.52,15433500.0,155.4,155.57,152.55,3.019999999999982,3.019999999999982,2.0800000000000125
2018-10-12,156.7183,156.89,151.3,153.74,25293500.0,153.32,156.89,151.3,5.589999999999975,5.589999999999975,-3.398300000000006
2018-10-11,150.13,154.81,149.16,153.35,35338900.0,156.7183,156.7183,149.16,5.650000000000006,7.558300000000003,6.588300000000004
2018-10-10,156.82,157.69,151.31,151.38,30610000.0,150.13,157.69,150.13,6.3799999999999955,7.560000000000002,-6.689999999999998
2018-10-09,157.69,160.59,157.42,157.9,18844400.0,156.82,160.59,156.82,3.170000000000016,3.7700000000000102,-0.8700000000000045
2018-10-08,155.54,158.34,154.39,157.25,24046000.0,157.69,158.34,154.39,3.950000000000017,3.950000000000017,2.1500000000000057
2018-10-05,159.21,160.9,156.2,157.33,25744000.0,155.54,160.9,155.54,4.700000000000017,5.360000000000014,-3.670000000000016
2018-10-04,161.46,161.46,157.35,158.85,25739600.0,159.21,161.46,157.35,4.110000000000014,4.110000000000014,-2.25
2018-10-03,160.0,163.66,159.53,162.43,23109500.0,161.46,163.66,159.53,4.1299999999999955,4.1299999999999955,1.460000000000008
2018-10-02,161.58,162.28,158.67,159.33,36031000.0,160.0,162.28,158.67,3.6100000000000136,3.6100000000000136,-1.5800000000000125
2018-10-01,163.03,165.88,161.26,162.44,26407700.0,161.58,165.88,161.26,4.6200000000000045,4.6200000000000045,-1.4499999999999886
2018-09-28,168.33,168.79,162.56,164.46,34265600.0,163.03,168.79,162.56,6.22999999999999,6.22999999999999,-5.300000000000011
2018-09-27,167.55,171.77,167.21,168.84,27266900.0,168.33,171.77,167.21,4.560000000000002,4.560000000000002,0.7800000000000011
2018-09-26,164.3,169.3,164.2111,166.95,25252200.0,167.55,169.3,164.2111,5.088900000000024,5.088900000000024,3.25
2018-09-25,161.9947,165.59,161.15,164.91,27622800.0,164.3,165.59,161.15,4.439999999999998,4.439999999999998,2.305300000000017
2018-09-24,161.03,165.7,160.88,165.41,19222800.0,161.9947,165.7,160.88,4.819999999999993,4.819999999999993,0.9646999999999935
2018-09-21,166.64,167.25,162.81,162.93,45994800.0,161.03,167.25,161.03,4.439999999999998,6.219999999999999,-5.609999999999985
2018-09-20,164.5,166.45,164.472,166.02,18936000.0,166.64,166.64,164.472,1.9779999999999802,2.167999999999978,2.1399999999999864
2018-09-19,160.08,163.44,159.48,163.06,19629000.0,164.5,164.5,159.48,3.960000000000008,5.02000000000001,4.4199999999999875
2018-09-18,159.39,161.764,158.866,160.3,22465200.0,160.08,161.764,158.866,2.897999999999996,2.897999999999996,0.6900000000000261
2018-09-17,161.92,162.06,159.77,160.58,21005300.0,159.39,162.06,159.39,2.289999999999992,2.670000000000016,-2.530000000000001
2018-09-14,161.715,162.84,160.34,162.32,21770400.0,161.92,162.84,160.34,2.5,2.5,0.20499999999998408
2018-09-13,162.0033,163.32,160.86,161.36,25453800.0,161.715,163.32,160.86,2.4599999999999795,2.4599999999999795,-0.28829999999999245
2018-09-12,163.25,164.49,161.8,162.0,24078100.0,162.0033,164.49,161.8,2.6899999999999977,2.6899999999999977,-1.2467000000000041
2018-09-11,163.94,167.19,163.72,165.94,20457100.0,163.25,167.19,163.25,3.469999999999999,3.9399999999999977,-0.6899999999999977
2018-09-10,163.51,165.01,162.16,164.18,20197700.0,163.94,165.01,162.16,2.8499999999999943,2.8499999999999943,0.4300000000000068
2018-09-07,160.31,164.627,160.16,163.04,24300600.0,163.51,164.627,160.16,4.467000000000013,4.467000000000013,3.1999999999999886
2018-09-06,166.98,166.98,160.0,162.53,41514800.0,160.31,166.98,160.0,6.97999999999999,6.97999999999999,-6.6699999999999875
2018-09-05,169.4973,171.125,166.67,167.18,31226700.0,166.98,171.125,166.67,4.4550000000000125,4.4550000000000125,-2.517300000000006
2018-09-04,173.5,173.89,168.8,171.16,29809000.0,169.4973,173.89,168.8,5.089999999999975,5.089999999999975,-4.002700000000004
2018-08-31,177.15,177.616,174.982,175.73,18065200.0,173.5,177.616,173.5,2.6340000000000146,4.116000000000014,-3.6500000000000057
2018-08-30,175.9,179.79,175.7,177.64,24216500.0,177.15,179.79,175.7,4.090000000000003,4.090000000000003,1.25
2018-08-29,176.295,176.79,174.7495,175.9,18494100.0,175.9,176.79,174.7495,2.04049999999998,2.04049999999998,-0.3949999999999818
2018-08-28,178.1,178.24,175.83,176.26,15910700.0,176.295,178.24,175.83,2.4099999999999966,2.4099999999999966,-1.8050000000000068
2018-08-27,175.99,178.67,175.79,177.46,17921900.0,178.1,178.67,175.79,2.8799999999999955,2.8799999999999955,2.109999999999985
2018-08-24,173.7027,174.82,172.92,174.645,14631600.0,175.99,175.99,172.92,1.9000000000000057,3.0700000000000216,2.287300000000016
2018-08-23,173.0818,175.55,172.83,172.9,18053600.0,173.7027,175.55,172.83,2.719999999999999,2.719999999999999,0.620900000000006
2018-08-22,172.21,174.24,172.13,173.64,16894100.0,173.0818,174.24,172.13,2.1100000000000136,2.1100000000000136,0.871799999999979
2018-08-21,172.81,174.17,171.39,172.62,19578500.0,172.21,174.17,171.39,2.780000000000001,2.780000000000001,-0.5999999999999943
2018-08-20,174.04,174.57,170.91,172.5,21518000.0,172.81,174.57,170.91,3.6599999999999966,3.6599999999999966,-1.2299999999999898
2018-08-17,174.5,176.22,172.04,173.8,24893200.0,174.04,176.22,172.04,4.180000000000007,4.180000000000007,-0.46000000000000796
2018-08-16,180.42,180.5,174.01,174.7,31351800.0,174.5,180.5,174.01,6.490000000000009,6.490000000000009,-5.9199999999999875
2018-08-15,179.34,180.87,174.78,179.53,33020200.0,180.42,180.87,174.78,6.090000000000003,6.090000000000003,1.079999999999984
2018-08-14,180.71,181.99,178.6042,181.11,19102000.0,179.34,181.99,178.6042,3.3858000000000175,3.3858000000000175,-1.3700000000000045
2018-08-13,180.1,182.61,178.9,180.05,17423300.0,180.71,182.61,178.9,3.710000000000008,3.710000000000008,0.6100000000000136
2018-08-10,182.04,182.1,179.42,180.26,21500400.0,180.1,182.1,179.42,2.680000000000007,2.680000000000007,-1.9399999999999977
2018-08-09,185.8468,186.57,182.48,183.09,19732100.0,182.04,186.57,182.04,4.090000000000003,4.530000000000001,-3.8068000000000097
2018-08-08,184.7482,186.85,183.76,185.18,22205200.0,185.8468,186.85,183.76,3.0900000000000034,3.0900000000000034,1.0986000000000047
2018-08-07,186.4789,188.3,183.72,183.81,33398600.0,184.7482,188.3,183.72,4.5800000000000125,4.5800000000000125,-1.730700000000013
2018-08-06,178.97,185.79,178.38,185.69,49716200.0,186.4789,186.4789,178.38,7.409999999999997,8.098900000000015,7.508900000000011
2018-08-03,177.69,178.85,176.15,177.78,24763400.0,178.97,178.97,176.15,2.6999999999999886,2.819999999999993,1.2800000000000011
2018-08-02,170.68,176.7986,170.27,176.37,32400000.0,177.69,177.69,170.27,6.528599999999983,7.4199999999999875,7.009999999999991
2018-08-01,173.93,175.0718,170.9,171.65,34042100.0,170.68,175.0718,170.68,4.17179999999999,4.391799999999989,-3.25
2018-07-31,170.67,174.24,170.0,172.58,40356500.0,173.93,174.24,170.0,4.240000000000009,4.240000000000009,3.2600000000000193
2018-07-30,175.3,175.3,166.56,171.06,65280800.0,170.67,175.3,166.56,8.740000000000009,8.740000000000009,-4.630000000000024
2018-07-27,179.87,179.93,173.0,174.89,60073700.0,175.3,179.93,173.0,6.930000000000007,6.930000000000007,-4.569999999999993
2018-07-26,174.89,180.13,173.75,176.26,169803700.0,179.87,180.13,173.75,6.3799999999999955,6.3799999999999955,4.980000000000018
2018-07-25,215.715,218.62,214.27,217.5,58954200.0,174.89,218.62,174.89,4.349999999999994,43.73000000000002,-40.82500000000002
2018-07-24,215.11,216.2,212.6,214.67,28468700.0,215.715,216.2,212.6,3.5999999999999943,3.5999999999999943,0.6049999999999898
2018-07-23,210.58,211.62,208.8,210.91,16732000.0,215.11,215.11,208.8,2.819999999999993,6.310000000000002,4.530000000000001
2018-07-20,208.85,211.5,208.5,209.94,16163900.0,210.58,211.5,208.5,3.0,3.0,1.7300000000000182
2018-07-19,208.77,209.99,207.76,208.09,11350400.0,208.85,209.99,207.76,2.230000000000018,2.230000000000018,0.07999999999998408
2018-07-18,209.82,210.99,208.44,209.36,15334900.0,208.77,210.99,208.44,2.5500000000000114,2.5500000000000114,-1.049999999999983
2018-07-17,204.9,210.46,204.84,209.99,15349900.0,209.82,210.46,204.84,5.6200000000000045,5.6200000000000045,4.9199999999999875
2018-07-16,207.5,208.72,206.84,207.23,11078200.0,204.9,208.72,204.9,1.8799999999999955,3.819999999999993,-2.5999999999999943
2018-07-13,207.81,208.43,206.45,207.32,11486800.0,207.5,208.43,206.45,1.9800000000000182,1.9800000000000182,-0.3100000000000023
2018-07-12,203.43,207.08,203.19,206.92,15454700.0,207.81,207.81,203.19,3.890000000000015,4.6200000000000045,4.3799999999999955
2018-07-11,202.22,204.5,201.75,202.54,12927400.0,203.43,204.5,201.75,2.75,2.75,1.210000000000008
2018-07-10,204.5,204.91,202.26,203.54,13190100.0,202.22,204.91,202.22,2.6500000000000057,2.6899999999999977,-2.280000000000001
2018-07-09,204.93,205.8,202.12,204.74,18149400.0,204.5,205.8,202.12,3.680000000000007,3.680000000000007,-0.4300000000000068
2018-07-06,198.45,203.64,197.7,203.23,19740100.0,204.93,204.93,197.7,5.939999999999998,7.230000000000018,6.480000000000018
2018-07-05,194.74,198.65,194.03,198.45,19684200.0,198.45,198.65,194.03,4.6200000000000045,4.6200000000000045,3.7099999999999795
2018-07-03,194.55,195.4,192.52,192.73,13489500.0,194.74,195.4,192.52,2.8799999999999955,2.8799999999999955,0.18999999999999773
2018-07-02,193.37,197.45,192.22,197.36,13961600.0,194.55,197.45,192.22,5.22999999999999,5.22999999999999,1.1800000000000068
2018-06-29,197.3038,197.6,193.955,194.32,15811600.0,193.37,197.6,193.37,3.644999999999982,4.22999999999999,-3.933799999999991
2018-06-28,195.18,197.34,193.26,196.23,18172400.0,197.3038,197.34,193.26,4.0800000000000125,4.0800000000000125,2.1237999999999886
2018-06-27,199.18,200.75,195.8,195.84,18734400.0,195.18,200.75,195.18,4.949999999999989,5.569999999999993,-4.0
2018-06-26,197.6,199.1,196.23,199.0,17897600.0,199.18,199.18,196.23,2.8700000000000045,2.950000000000017,1.5800000000000125
2018-06-25,200.0,200.0,193.11,196.35,25275100.0,197.6,200.0,193.11,6.889999999999986,6.889999999999986,-2.4000000000000057
2018-06-22,201.16,202.24,199.31,201.74,17420200.0,200.0,202.24,199.31,2.930000000000007,2.930000000000007,-1.1599999999999966
2018-06-21,202.76,203.39,200.09,201.5,19045700.0,201.16,203.39,200.09,3.299999999999983,3.299999999999983,-1.5999999999999943
2018-06-20,199.1,203.55,198.805,202.0,28230900.0,202.76,203.55,198.805,4.7450000000000045,4.7450000000000045,3.6599999999999966
2018-06-19,196.235,197.96,193.79,197.49,19994000.0,199.1,199.1,193.79,4.170000000000016,5.310000000000002,2.8649999999999807
2018-06-18,194.8,199.58,194.1344,198.31,16826000.0,196.235,199.58,194.1344,5.445600000000013,5.445600000000013,1.4350000000000023
2018-06-15,195.79,197.07,194.64,195.85,21860900.0,194.8,197.07,194.64,2.430000000000007,2.430000000000007,-0.9899999999999807
2018-06-14,193.1,197.28,192.9214,196.81,19120900.0,195.79,197.28,192.9214,4.358599999999996,4.358599999999996,2.6899999999999977
2018-06-13,192.74,194.5,191.91,192.41,15853800.0,193.1,194.5,191.91,2.5900000000000034,2.5900000000000034,0.3599999999999852
2018-06-12,192.17,193.2886,191.56,192.4,11562700.0,192.74,193.2886,191.56,1.7286000000000001,1.7286000000000001,0.5700000000000216
2018-06-11,188.81,192.6,188.7892,191.54,12928900.0,192.17,192.6,188.7892,3.8108000000000004,3.8108000000000004,3.359999999999985
2018-06-08,187.53,189.475,186.43,189.1,12677100.0,188.81,189.475,186.43,3.0449999999999875,3.0449999999999875,1.2800000000000011
2018-06-07,190.75,190.97,186.77,188.18,21503200.0,187.53,190.97,186.77,4.199999999999989,4.199999999999989,-3.219999999999999
2018-06-06,191.025,192.53,189.11,191.34,22558900.0,190.75,192.53,189.11,3.4199999999999875,3.4199999999999875,-0.2750000000000057
2018-06-05,194.3,195.0,192.62,192.94,15544300.0,191.025,195.0,191.025,2.3799999999999955,3.9749999999999943,-3.2750000000000057
2018-06-04,191.8364,193.98,191.47,193.28,18939800.0,194.3,194.3,191.47,2.509999999999991,2.8300000000000125,2.463600000000014
2018-06-01,193.065,194.549,192.07,193.99,17307200.0,191.8364,194.549,191.8364,2.4790000000000134,2.712600000000009,-1.2286000000000001
2018-05-31,187.87,192.72,187.48,191.78,30782600.0,193.065,193.065,187.48,5.240000000000009,5.585000000000008,5.194999999999993
2018-05-30,186.54,188.0,185.25,187.67,13736900.0,187.87,188.0,185.25,2.75,2.75,1.3300000000000125
2018-05-29,184.34,186.81,183.71,185.74,16398900.0,186.54,186.81,183.71,3.0999999999999943,3.0999999999999943,2.1999999999999886
2018-05-25,186.02,186.33,184.45,184.92,10965100.0,184.34,186.33,184.34,1.8800000000000239,1.990000000000009,-1.6800000000000068
2018-05-24,185.88,186.8,185.03,185.93,12354700.0,186.02,186.8,185.03,1.7700000000000102,1.7700000000000102,0.14000000000001478
2018-05-23,182.5,186.91,182.18,186.9,16628100.0,185.88,186.91,182.18,4.72999999999999,4.72999999999999,3.3799999999999955
2018-05-22,184.93,185.42,183.43,183.8,12731400.0,182.5,185.42,182.5,1.9899999999999807,2.9199999999999875,-2.430000000000007
2018-05-21,183.77,185.3,183.13,184.49,13532900.0,184.93,185.3,183.13,2.170000000000016,2.170000000000016,1.1599999999999966
2018-05-18,183.49,184.19,182.6175,182.68,13130500.0,183.77,184.19,182.6175,1.572499999999991,1.572499999999991,0.28000000000000114
2018-05-17,182.6832,184.06,182.22,183.76,14840700.0,183.49,184.06,182.22,1.8400000000000034,1.8400000000000034,0.8068000000000097
2018-05-16,183.7096,184.32,182.66,183.2,16975500.0,182.6832,184.32,182.66,1.6599999999999966,1.6599999999999966,-1.0263999999999953
2018-05-15,184.88,185.29,183.2,184.32,15429400.0,183.7096,185.29,183.2,2.0900000000000034,2.0900000000000034,-1.1704000000000008
2018-05-14,187.71,187.86,186.2,186.64,15646700.0,184.88,187.86,184.88,1.660000000000025,2.980000000000018,-2.8300000000000125
2018-05-11,184.85,188.32,184.18,186.99,21207800.0,187.71,188.32,184.18,4.139999999999986,4.139999999999986,2.8600000000000136
2018-05-10,183.15,186.129,182.5,185.53,21071400.0,184.85,186.129,182.5,3.6289999999999907,3.6289999999999907,1.6999999999999886
2018-05-09,179.67,183.01,178.781,182.66,23282800.0,183.15,183.15,178.781,4.228999999999985,4.369,3.480000000000018
2018-05-08,178.25,179.04,177.11,178.92,15577200.0,179.67,179.67,177.11,1.9299999999999784,2.559999999999974,1.4199999999999875
2018-05-07,177.35,179.5,177.17,177.97,18697200.0,178.25,179.5,177.17,2.3300000000000125,2.3300000000000125,0.9000000000000057
2018-05-04,173.08,176.98,173.06,176.61,17677800.0,177.35,177.35,173.06,3.9199999999999875,4.289999999999992,4.269999999999982
2018-05-03,175.13,176.12,172.12,174.02,24026100.0,173.08,176.12,172.12,4.0,4.0,-2.049999999999983
2018-05-02,174.246,178.0893,174.2,176.07,30424500.0,175.13,178.0893,174.2,3.88930000000002,3.88930000000002,0.8839999999999861
2018-05-01,172.0,174.02,170.23,173.86,26025900.0,174.246,174.246,170.23,3.7900000000000205,4.0160000000000196,2.2460000000000093
2018-04-30,173.79,175.72,171.71,172.0,20750500.0,172.0,175.72,171.71,4.009999999999991,4.009999999999991,-1.789999999999992
2018-04-27,176.81,177.1,172.6,173.59,29804700.0,173.79,177.1,172.6,4.5,4.5,-3.0200000000000102
2018-04-26,173.22,176.27,170.8,174.16,77556900.0,176.81,176.81,170.8,5.469999999999999,6.009999999999991,3.5900000000000034
2018-04-25,160.145,161.06,156.19,159.69,41083600.0,173.22,173.22,156.19,4.8700000000000045,17.03,13.074999999999989
2018-04-24,165.43,166.1,158.19,159.69,35079900.0,160.145,166.1,158.19,7.909999999999997,7.909999999999997,-5.284999999999997
2018-04-23,167.27,168.45,165.09,165.84,23088100.0,165.43,168.45,165.09,3.359999999999985,3.359999999999985,-1.8400000000000034
2018-04-20,167.7863,168.43,165.81,166.28,19119400.0,167.27,168.43,165.81,2.6200000000000045,2.6200000000000045,-0.5163000000000011
2018-04-19,166.2,168.33,165.2,168.1,22235000.0,167.7863,168.33,165.2,3.130000000000024,3.130000000000024,1.5863000000000227
2018-04-18,166.88,168.12,165.77,166.36,20969600.0,166.2,168.12,165.77,2.3499999999999943,2.3499999999999943,-0.6800000000000068
2018-04-17,165.83,168.9969,165.66,168.66,22743000.0,166.88,168.9969,165.66,3.336900000000014,3.336900000000014,1.049999999999983
2018-04-16,165.725,165.78,163.39,164.83,18119400.0,165.83,165.83,163.39,2.390000000000015,2.440000000000026,0.10500000000001819
2018-04-13,164.58,165.704,163.77,164.52,19990600.0,165.725,165.725,163.77,1.9339999999999975,1.954999999999984,1.1449999999999818
2018-04-12,166.98,167.45,163.1,163.87,38263000.0,164.58,167.45,163.1,4.349999999999994,4.349999999999994,-2.3999999999999773
2018-04-11,165.36,168.65,163.25,166.32,56144600.0,166.98,168.65,163.25,5.400000000000006,5.400000000000006,1.6199999999999761
2018-04-10,157.93,165.98,157.01,165.04,57889300.0,165.36,165.98,157.01,8.969999999999999,8.969999999999999,7.430000000000007
2018-04-09,157.82,160.53,156.0365,157.93,34915200.0,157.93,160.53,156.0365,4.493500000000012,4.493500000000012,0.11000000000001364
2018-04-06,157.73,161.42,156.81,157.2,41644800.0,157.82,161.42,156.81,4.609999999999985,4.609999999999985,0.09000000000000341
2018-04-05,161.56,161.575,156.65,159.34,41449600.0,157.73,161.575,156.65,4.924999999999983,4.924999999999983,-3.8300000000000125
2018-04-04,152.025,155.56,150.51,155.1,49885600.0,161.56,161.56,150.51,5.050000000000011,11.050000000000011,9.534999999999997
2018-04-03,156.55,157.39,150.81,156.11,42543900.0,152.025,157.39,150.81,6.579999999999984,6.579999999999984,-4.525000000000006
2018-04-02,157.81,159.2,154.111,155.39,36796000.0,156.55,159.2,154.111,5.088999999999999,5.088999999999999,-1.259999999999991
2018-03-29,155.15,161.42,154.14,159.79,59434300.0,157.81,161.42,154.14,7.280000000000001,7.280000000000001,2.6599999999999966
2018-03-28,151.65,155.88,150.8,153.03,60029200.0,155.15,155.88,150.8,5.079999999999984,5.079999999999984,3.5
2018-03-27,156.31,162.85,150.75,152.22,79117000.0,151.65,162.85,150.75,12.099999999999994,12.099999999999994,-4.659999999999997
2018-03-26,160.82,161.1,149.02,160.06,126116600.0,156.31,161.1,149.02,12.079999999999984,12.079999999999984,-4.509999999999991
2018-03-23,165.44,167.1,159.02,159.39,53609700.0,160.82,167.1,159.02,8.079999999999984,8.079999999999984,-4.6200000000000045
2018-03-22,166.13,170.27,163.72,164.89,73743000.0,165.44,170.27,163.72,6.550000000000011,6.550000000000011,-0.6899999999999977
2018-03-21,164.8,173.4,163.3,169.39,106598800.0,166.13,173.4,163.3,10.099999999999994,10.099999999999994,1.329999999999984
2018-03-20,167.47,170.2,161.95,168.15,129851800.0,164.8,170.2,161.95,8.25,8.25,-2.6699999999999875
2018-03-19,177.01,177.17,170.06,172.56,88140100.0,167.47,177.17,167.47,7.109999999999985,9.699999999999989,-9.539999999999992
2018-03-16,184.49,185.33,183.41,185.09,24403400.0,177.01,185.33,177.01,1.920000000000016,8.320000000000022,-7.480000000000018
2018-03-15,183.24,184.0,182.19,183.86,15614300.0,184.49,184.49,182.19,1.8100000000000023,2.3000000000000114,1.25
2018-03-14,182.6,184.25,181.85,184.19,16821700.0,183.24,184.25,181.85,2.4000000000000057,2.4000000000000057,0.6400000000000148
2018-03-13,185.61,185.99,181.11,181.88,18067500.0,182.6,185.99,181.11,4.8799999999999955,4.8799999999999955,-3.0100000000000193
2018-03-12,185.23,186.1,184.22,184.76,15301200.0,185.61,186.1,184.22,1.8799999999999955,1.8799999999999955,0.3800000000000239
2018-03-09,183.91,185.51,183.21,185.23,18526300.0,185.23,185.51,183.21,2.299999999999983,2.299999999999983,1.3199999999999932
2018-03-08,183.56,184.4,181.45,182.34,17225900.0,183.91,184.4,181.45,2.950000000000017,2.950000000000017,0.3499999999999943
2018-03-07,178.74,183.82,178.07,183.71,19097300.0,183.56,183.82,178.07,5.75,5.75,4.819999999999993
2018-03-06,181.78,182.38,179.11,179.78,15086800.0,178.74,182.38,178.74,3.269999999999982,3.6399999999999864,-3.039999999999992
2018-03-05,176.2107,181.148,175.89,180.4,16189300.0,181.78,181.78,175.89,5.25800000000001,5.890000000000015,5.569299999999998
