date,open,high,low,close,volume,close_24,high_24,low_24,range,range_24,change_24
2018-08-21,25786.9902,25888.8203,25784.9004,25822.2891,241620000.0,25825.0605,25888.8203,25784.9004,103.91990000000078,103.91990000000078,38.070299999999406
2018-08-20,25727.6992,25790.1699,25716.4102,25758.6895,248570000.0,25786.9902,25790.1699,25716.4102,73.75970000000234,73.75970000000234,59.29100000000108
2018-08-17,25550.8008,25728.1602,25521.6602,25669.3203,284160000.0,25727.6992,25728.1602,25521.6602,206.5,206.5,176.89839999999822
2018-08-16,25294.9707,25607.3398,25294.9707,25558.7305,342430000.0,25550.8008,25607.3398,25294.9707,312.3690999999999,312.3690999999999,255.83009999999922
2018-08-15,25235.3691,25235.3691,24965.7695,25162.4102,295810000.0,25294.9707,25294.9707,24965.7695,269.5996000000014,329.20120000000315,59.60160000000178
2018-08-14,25215.6895,25339.5098,25201.8691,25299.9199,219210000.0,25235.3691,25339.5098,25201.8691,137.64069999999992,137.64069999999992,19.679599999999482
2018-08-13,25327.1895,25381.3906,25153.9297,25187.6992,219990000.0,25215.6895,25381.3906,25153.9297,227.46089999999822,227.46089999999822,-111.5
2018-08-10,25401.1895,25401.1895,25222.8809,25313.1406,234480000.0,25327.1895,25401.1895,25222.8809,178.3086000000003,178.3086000000003,-74.0
2018-08-09,25589.7891,25613.3105,25492.6895,25509.2305,214970000.0,25401.1895,25613.3105,25401.1895,120.62099999999919,212.12099999999919,-188.59960000000137
2018-08-08,25615.7207,25634.1094,25557.4805,25583.75,217770000.0,25589.7891,25634.1094,25557.4805,76.6288999999997,76.6288999999997,-25.93159999999989
2018-08-07,25551.6504,25692.7207,25551.6504,25628.9102,239910000.0,25615.7207,25692.7207,25551.6504,141.07030000000304,141.07030000000304,64.07030000000304
2018-08-06,25437.4297,25540.0195,25381.3809,25502.1797,238990000.0,25551.6504,25551.6504,25381.3809,158.6385999999984,170.26949999999852,114.22069999999803
2018-08-03,25360.3691,25467.9004,25325.1699,25462.5801,239020000.0,25437.4297,25467.9004,25325.1699,142.73049999999785,142.73049999999785,77.0606000000007
2018-08-02,25256.4492,25360.4805,25120.0703,25326.1602,307700000.0,25360.3691,25360.4805,25120.0703,240.41020000000208,240.41020000000208,103.91990000000078
2018-08-01,25461.6309,25488.8008,25278.3203,25333.8203,315880000.0,25256.4492,25488.8008,25256.4492,210.48050000000148,232.35160000000178,-205.181700000001
2018-07-31,25345.2109,25490.9805,25345.2109,25415.1895,348700000.0,25461.6309,25490.9805,25345.2109,145.76960000000327,145.76960000000327,116.42000000000189
2018-07-30,25439.3203,25500.1602,25287.3809,25306.8301,296880000.0,25345.2109,25500.1602,25287.3809,212.77929999999833,212.77929999999833,-94.10940000000119
2018-07-27,25520.5195,25580.2207,25370.0703,25451.0605,329680000.0,25439.3203,25580.2207,25370.0703,210.15040000000226,210.15040000000226,-81.19919999999911
2018-07-26,25468.5508,25587.2402,25463.1602,25527.0703,297530000.0,25520.5195,25587.2402,25463.1602,124.08000000000175,124.08000000000175,51.968699999997625
2018-07-25,25183.6992,25432.8691,25113.5508,25414.0996,273670000.0,25468.5508,25468.5508,25113.5508,319.318299999999,355.0,284.8516000000018
2018-07-24,25092.4297,25286.6191,25092.4297,25241.9395,274940000.0,25183.6992,25286.6191,25092.4297,194.1893999999993,194.1893999999993,91.26949999999852
2018-07-23,25036.9004,25081.4492,24983.3301,25044.2891,228820000.0,25092.4297,25092.4297,24983.3301,98.11909999999989,109.09960000000137,55.52930000000197
2018-07-20,25041.1406,25124.0996,24986.3496,25058.1191,274080000.0,25036.9004,25124.0996,24986.3496,137.75,137.75,-4.240200000000186
2018-07-19,25139.1504,25154.1699,25052.6191,25064.5,285760000.0,25041.1406,25154.1699,25041.1406,101.55080000000089,113.02930000000197,-98.00979999999981
2018-07-18,25133.7891,25215.3203,25101.1191,25199.2891,252870000.0,25139.1504,25215.3203,25101.1191,114.20119999999952,114.20119999999952,5.361299999996845
2018-07-17,25033.9199,25155.3906,24989.6094,25119.8906,250450000.0,25133.7891,25155.3906,24989.6094,165.78119999999763,165.78119999999763,99.869200000001
2018-07-16,25025.5801,25072.4102,24979.6406,25064.3594,231270000.0,25033.9199,25072.4102,24979.6406,92.76959999999963,92.76959999999963,8.33980000000156
2018-07-13,24926.0703,25043.2109,24890.0605,25019.4102,255520000.0,25025.5801,25043.2109,24890.0605,153.15039999999863,153.15039999999863,99.50979999999981
2018-07-12,24802.9004,24939.9707,24802.9004,24924.8906,233150000.0,24926.0703,24939.9707,24802.9004,137.07030000000304,137.07030000000304,123.16990000000078
2018-07-11,24789.4805,24815.1602,24663.8203,24700.4492,237370000.0,24802.9004,24815.1602,24663.8203,151.33989999999903,151.33989999999903,13.419899999997142
2018-07-10,24806.9707,24945.3809,24806.9707,24919.6602,235040000.0,24789.4805,24945.3809,24789.4805,138.41019999999844,155.90039999999863,-17.490200000000186
2018-07-09,24519.1992,24796.5195,24518.4297,24776.5898,240580000.0,24806.9707,24806.9707,24518.4297,278.0897999999979,288.5410000000011,287.77150000000256
2018-07-06,24352.4707,24520.2891,24281.4707,24456.4805,219450000.0,24519.1992,24520.2891,24281.4707,238.8184000000001,238.8184000000001,166.72849999999744
2018-07-05,24285.8203,24372.8008,24177.4395,24356.7402,237670000.0,24352.4707,24372.8008,24177.4395,195.36130000000048,195.36130000000048,66.65040000000226
2018-07-03,24359.3906,24444.8809,24150.8496,24174.8203,160960000.0,24285.8203,24444.8809,24150.8496,294.03129999999874,294.03129999999874,-73.5702999999994
2018-07-02,24161.5293,24319.4199,24077.5605,24307.1797,244110000.0,24359.3906,24359.3906,24077.5605,241.8594000000012,281.8300999999992,197.86130000000048
2018-06-29,24323.9297,24509.5195,24269.7109,24271.4102,329070000.0,24161.5293,24509.5195,24161.5293,239.8086000000003,347.9902000000002,-162.40040000000226
2018-06-28,24064.1895,24308.1602,23997.2109,24216.0508,305020000.0,24323.9297,24323.9297,23997.2109,310.9493000000002,326.7188000000024,259.7402000000002
2018-06-27,24303.1094,24569.0195,24115.8203,24117.5898,313790000.0,24064.1895,24569.0195,24064.1895,453.1991999999991,504.8299999999981,-238.91990000000078
2018-06-26,24281.8906,24384.2109,24241.2207,24283.1094,301130000.0,24303.1094,24384.2109,24241.2207,142.99019999999655,142.99019999999655,21.218800000002375
2018-06-25,24463.7305,24463.7305,24084.3906,24252.8008,439130000.0,24281.8906,24463.7305,24084.3906,379.3399000000027,379.3399000000027,-181.83990000000267
2018-06-22,24526.9707,24663.1797,24526.9707,24580.8906,473970000.0,24463.7305,24663.1797,24463.7305,136.20899999999892,199.4491999999991,-63.240200000000186
2018-06-21,24639.2109,24639.2109,24406.6309,24461.6992,349570000.0,24526.9707,24639.2109,24406.6309,232.5799999999981,232.5799999999981,-112.24019999999655
2018-06-20,24771.1699,24804.7598,24628.3906,24657.8008,359520000.0,24639.2109,24804.7598,24628.3906,176.369200000001,176.369200000001,-131.95900000000256
2018-06-19,24763.5898,24763.5898,24567.75,24700.2109,376380000.0,24771.1699,24771.1699,24567.75,195.83980000000156,203.41990000000078,7.58009999999922
2018-06-18,24944.2793,25003.0996,24825.7695,24987.4707,337070000.0,24763.5898,25003.0996,24763.5898,177.33010000000286,239.5097999999998,-180.68949999999677
2018-06-15,25116.7109,25130.8203,24894.3809,25090.4805,659370000.0,24944.2793,25130.8203,24894.3809,236.4393999999993,236.4393999999993,-172.4315999999999
2018-06-14,25254.6504,25332.5,25138.5996,25175.3105,341170000.0,25116.7109,25332.5,25116.7109,193.90039999999863,215.78910000000178,-137.9395000000004
2018-06-13,25328.6504,25362.0703,25191.4199,25201.1992,329700000.0,25254.6504,25362.0703,25191.4199,170.65039999999863,170.65039999999863,-74.0
2018-06-12,25346.8203,25364.3691,25247.0391,25320.7305,265750000.0,25328.6504,25364.3691,25247.0391,117.32999999999811,117.32999999999811,-18.16990000000078
2018-06-11,25336.6699,25402.8301,25290.1992,25322.3105,276740000.0,25346.8203,25402.8301,25290.1992,112.63090000000011,112.63090000000011,10.150399999998626
2018-06-08,25209.2891,25325.6309,25165.6992,25316.5293,317510000.0,25336.6699,25336.6699,25165.6992,159.931700000001,170.97070000000167,127.380799999999
2018-06-07,25192.1406,25326.0898,25164.4805,25241.4102,357680000.0,25209.2891,25326.0898,25164.4805,161.60930000000008,161.60930000000008,17.14850000000297
2018-06-06,24854.1406,25146.4609,24854.1406,25146.3906,316090000.0,25192.1406,25192.1406,24854.1406,292.3202999999994,338.0,338.0
2018-06-05,24820.1191,24838.7793,24710.8203,24799.9805,306340000.0,24854.1406,24854.1406,24710.8203,127.95899999999892,143.3202999999994,34.02149999999892
2018-06-04,24727.5508,24859.3691,24722.1406,24813.6895,340400000.0,24820.1191,24859.3691,24722.1406,137.22850000000108,137.22850000000108,92.568299999999
2018-06-01,24542.0898,24673.5996,24542.0898,24635.2109,315710000.0,24727.5508,24727.5508,24542.0898,131.5097999999998,185.46099999999933,185.46099999999933
2018-05-31,24620.7891,24620.7891,24352.1504,24415.8398,429740000.0,24542.0898,24620.7891,24352.1504,268.63870000000315,268.63870000000315,-78.69930000000022
2018-05-30,24467.8301,24714.4805,24459.0898,24667.7793,324870000.0,24620.7891,24714.4805,24459.0898,255.39069999999992,255.39069999999992,152.95900000000256
2018-05-29,24606.5898,24635.1797,24247.8398,24361.4492,395810000.0,24467.8301,24635.1797,24247.8398,387.33989999999903,387.33989999999903,-138.75970000000234
2018-05-25,24781.2891,24824.2207,24687.8105,24753.0898,257210000.0,24606.5898,24824.2207,24606.5898,136.41020000000208,217.6309000000001,-174.69930000000022
2018-05-24,24877.3594,24877.3594,24605.9004,24811.7598,347050000.0,24781.2891,24877.3594,24605.9004,271.45900000000256,271.45900000000256,-96.0702999999994
2018-05-23,24757.7109,24889.4609,24667.1191,24886.8105,399610000.0,24877.3594,24889.4609,24667.1191,222.34179999999833,222.34179999999833,119.64850000000297
2018-05-22,25047.5508,25064.9902,24812.0605,24834.4102,288200000.0,24757.7109,25064.9902,24757.7109,252.9297000000006,307.27930000000197,-289.8399000000027
2018-05-21,24883.0605,25086.4902,24883.0605,25013.2891,308920000.0,25047.5508,25086.4902,24883.0605,203.4297000000006,203.4297000000006,164.4903000000013
2018-05-18,24707.7207,24774.9707,24664.8691,24715.0898,269700000.0,24883.0605,24883.0605,24664.8691,110.10160000000178,218.1913999999997,175.33979999999792
2018-05-17,24752.4004,24839.4902,24639.4004,24713.9805,314650000.0,24707.7207,24839.4902,24639.4004,200.08980000000156,200.08980000000156,-44.679699999996956
2018-05-16,24722.3203,24801.1895,24672.7891,24768.9297,280810000.0,24752.4004,24801.1895,24672.7891,128.40039999999863,128.40039999999863,30.08009999999922
2018-05-15,24809.5508,24809.5508,24629.3906,24706.4102,301900000.0,24722.3203,24809.5508,24629.3906,180.16020000000208,180.16020000000208,-87.23050000000148
2018-05-14,24879.3691,24994.1895,24862.5195,24899.4102,282860000.0,24809.5508,24994.1895,24809.5508,131.6700000000019,184.63869999999952,-69.818299999999
2018-05-11,24758.6406,24868.6504,24717.5,24831.1699,274150000.0,24879.3691,24879.3691,24717.5,151.15039999999863,161.8690999999999,120.72850000000108
2018-05-10,24591.6602,24794.9902,24575.9102,24739.5293,304210000.0,24758.6406,24794.9902,24575.9102,219.08000000000175,219.08000000000175,166.98040000000037
2018-05-09,24399.1797,24586.4805,24323.8691,24542.5391,361580000.0,24591.6602,24591.6602,24323.8691,262.6114000000016,267.79109999999855,192.48049999999785
2018-05-08,24341.3496,24412.3398,24198.3398,24360.2109,344940000.0,24399.1797,24412.3398,24198.3398,214.0,214.0,57.83009999999922
2018-05-07,24317.6602,24479.4492,24263.4199,24357.3203,307670000.0,24341.3496,24479.4492,24263.4199,216.02929999999833,216.02929999999833,23.689400000002934
2018-05-04,23865.2207,24333.3496,23778.8691,24262.5098,329480000.0,24317.6602,24333.3496,23778.8691,554.4805000000015,554.4805000000015,452.43949999999677
2018-05-03,23836.2305,23996.1504,23531.3105,23930.1504,389240000.0,23865.2207,23996.1504,23531.3105,464.83989999999903,464.83989999999903,28.990200000000186
2018-05-02,24097.6309,24185.5195,23886.3008,23924.9805,385350000.0,23836.2305,24185.5195,23836.2305,299.2186999999976,349.28899999999703,-261.4003999999986
2018-05-01,24117.2891,24117.2891,23808.1895,24099.0508,380070000.0,24097.6309,24117.2891,23808.1895,309.0996000000014,309.0996000000014,-19.65820000000167
2018-04-30,24410.4102,24498.2305,24163.0801,24163.1504,416650000.0,24117.2891,24498.2305,24117.2891,335.15040000000226,380.9413999999997,-293.12109999999666
2018-04-27,24342.1406,24359.3809,24194.4492,24311.1895,392810000.0,24410.4102,24410.4102,24194.4492,164.931700000001,215.96099999999933,68.26959999999963
2018-04-26,24128.7207,24402.4609,24128.7207,24322.3398,390360000.0,24342.1406,24402.4609,24128.7207,273.74019999999655,273.74019999999655,213.41989999999714
2018-04-25,24070.1992,24146.3398,23823.0801,24083.8301,437100000.0,24128.7207,24146.3398,23823.0801,323.25970000000234,323.25970000000234,58.52150000000256
2018-04-24,24579.9395,24579.9395,23828.7305,24024.1309,468180000.0,24070.1992,24579.9395,23828.7305,751.2089999999989,751.2089999999989,-509.7403000000013
2018-04-23,24488.0703,24536.8906,24328.5391,24448.6895,351030000.0,24579.9395,24579.9395,24328.5391,208.35149999999703,251.40039999999863,91.869200000001
2018-04-20,24657.3906,24678.0703,24375.0391,24462.9395,537770000.0,24488.0703,24678.0703,24375.0391,303.0311999999976,303.0311999999976,-169.3202999999994
