date,open,high,low,close,volume,close_24,high_24,low_24,range,range_24,change_24
2018-12-31,1510.8,1520.76,1487.0,1501.97,6954500.0,1465.2,1520.76,1465.2,33.75999999999999,55.559999999999945,-45.59999999999991
2018-12-28,1473.35,1513.47,1449.0,1478.02,8829000.0,1510.8,1513.47,1449.0,64.47000000000003,64.47000000000003,37.450000000000045
2018-12-27,1454.2079,1469.0,1390.31,1461.64,9722000.0,1473.35,1473.35,1390.31,78.69000000000005,83.03999999999996,19.1420999999998
2018-12-26,1368.89,1473.157,1363.01,1470.9,10411800.0,1454.2079,1473.157,1363.01,110.14699999999993,110.14699999999993,85.31790000000001
2018-12-24,1346.0,1396.03,1307.0,1343.96,7220000.0,1368.89,1396.03,1307.0,89.02999999999997,89.02999999999997,22.8900000000001
2018-12-21,1464.99,1480.0,1363.96,1377.45,13640300.0,1346.0,1480.0,1346.0,116.03999999999996,134.0,-118.99000000000001
2018-12-20,1483.9692,1509.5,1432.69,1460.83,9991800.0,1464.99,1509.5,1432.69,76.80999999999995,76.80999999999995,-18.97919999999999
2018-12-19,1543.05,1584.53,1483.18,1495.08,8792200.0,1483.9692,1584.53,1483.18,101.34999999999991,101.34999999999991,-59.080799999999954
2018-12-18,1540.0,1567.55,1523.01,1551.48,6523000.0,1543.05,1567.55,1523.01,44.539999999999964,44.539999999999964,3.0499999999999545
2018-12-17,1566.0,1576.13,1505.01,1520.91,8829800.0,1540.0,1576.13,1505.01,71.12000000000012,71.12000000000012,-26.0
2018-12-14,1638.0,1642.57,1585.0,1591.91,6367200.0,1566.0,1642.57,1566.0,57.569999999999936,76.56999999999994,-72.0
2018-12-13,1680.0,1692.12,1641.5,1658.38,5271300.0,1638.0,1692.12,1638.0,50.61999999999989,54.11999999999989,-42.0
2018-12-12,1669.0,1704.99,1660.27,1663.54,6598000.0,1680.0,1704.99,1660.27,44.72000000000003,44.72000000000003,11.0
2018-12-11,1678.0,1679.468,1619.6,1643.24,6244700.0,1669.0,1679.468,1619.6,59.868000000000166,59.868000000000166,-9.0
2018-12-10,1623.84,1657.99,1590.87,1641.03,7494800.0,1678.0,1678.0,1590.87,67.12000000000012,87.13000000000011,54.16000000000008
2018-12-07,1705.07,1718.926,1625.46,1629.13,7576100.0,1623.84,1718.926,1623.84,93.4659999999999,95.08600000000001,-81.23000000000002
2018-12-06,1614.87,1701.05,1609.85,1699.19,8789400.0,1705.07,1705.07,1609.85,91.20000000000005,95.22000000000003,90.20000000000005
2018-12-04,1756.0,1770.338,1665.0,1668.4,8694500.0,1614.87,1770.338,1614.87,105.33799999999997,155.46800000000007,-141.1300000000001
2018-12-03,1769.46,1778.3796,1730.0,1772.36,6862300.0,1756.0,1778.3796,1730.0,48.37959999999998,48.37959999999998,-13.460000000000036
2018-11-30,1679.5,1696.0,1666.5,1690.17,5761800.0,1769.46,1769.46,1666.5,29.5,102.96000000000004,89.96000000000004
2018-11-29,1674.99,1689.99,1652.331,1673.57,6613200.0,1679.5,1689.99,1652.331,37.659000000000106,37.659000000000106,4.509999999999991
2018-11-28,1613.92,1681.45,1601.2189,1677.75,8458700.0,1674.99,1681.45,1601.2189,80.23109999999997,80.23109999999997,61.069999999999936
2018-11-27,1575.99,1597.65,1558.01,1581.42,5783200.0,1613.92,1613.92,1558.01,39.6400000000001,55.91000000000008,37.930000000000064
2018-11-26,1539.0,1584.81,1524.22,1581.33,6257700.0,1575.99,1584.81,1524.22,60.58999999999992,60.58999999999992,36.99000000000001
2018-11-23,1517.0,1536.2,1501.81,1502.06,2707600.0,1539.0,1539.0,1501.81,34.3900000000001,37.190000000000055,22.0
2018-11-21,1542.99,1550.0,1515.0,1516.73,5716800.0,1517.0,1550.0,1515.0,35.0,35.0,-25.99000000000001
2018-11-20,1437.5,1534.75,1420.0,1495.46,10878800.0,1542.99,1542.99,1420.0,114.75,122.99000000000001,105.49000000000001
2018-11-19,1577.01,1581.19,1503.36,1512.29,7790000.0,1437.5,1581.19,1437.5,77.83000000000015,143.69000000000005,-139.51
2018-11-16,1587.5,1614.48,1573.12,1593.41,6066100.0,1577.01,1614.48,1573.12,41.36000000000013,41.36000000000013,-10.490000000000009
2018-11-15,1581.01,1624.82,1546.4309,1619.44,8427300.0,1587.5,1624.82,1546.4309,78.38909999999987,78.38909999999987,6.490000000000009
2018-11-14,1656.32,1672.995,1597.07,1599.01,6486900.0,1581.01,1672.995,1581.01,75.92499999999995,91.9849999999999,-75.30999999999995
2018-11-13,1649.29,1676.9944,1613.75,1631.17,5933300.0,1656.32,1676.9944,1613.75,63.24440000000004,63.24440000000004,7.029999999999973
2018-11-12,1698.24,1708.55,1630.01,1636.85,6806200.0,1649.29,1708.55,1630.01,78.53999999999996,78.53999999999996,-48.950000000000045
2018-11-09,1732.5,1743.921,1701.87,1712.43,5902200.0,1698.24,1743.921,1698.24,42.05100000000016,45.68100000000004,-34.25999999999999
2018-11-08,1755.0,1784.0,1725.11,1754.91,6534900.0,1732.5,1784.0,1725.11,58.8900000000001,58.8900000000001,-22.5
2018-11-07,1673.0,1759.23,1664.075,1755.49,8192200.0,1755.0,1759.23,1664.075,95.15499999999997,95.15499999999997,82.0
2018-11-06,1618.35,1665.0,1614.55,1642.81,4257400.0,1673.0,1673.0,1614.55,50.450000000000045,58.450000000000045,54.65000000000009
2018-11-05,1657.57,1658.09,1596.36,1627.8,5624700.0,1618.35,1658.09,1596.36,61.73000000000002,61.73000000000002,-39.22000000000003
2018-11-02,1678.59,1697.44,1651.83,1665.53,6955500.0,1657.57,1697.44,1651.83,45.61000000000013,45.61000000000013,-21.019999999999982
2018-11-01,1623.53,1670.447,1598.44,1665.53,8135500.0,1678.59,1678.59,1598.44,72.00699999999983,80.14999999999986,55.059999999999945
