date,open,high,low,close,volume,close_24,high_24,low_24,range,range_24,change_24
2018-12-31,163.0,163.52,160.24,161.89,814900.0,160.1,163.52,160.1,3.280000000000001,3.420000000000016,-2.9000000000000057
2018-12-28,164.54,165.06,161.52,162.49,575700.0,163.0,165.06,161.52,3.539999999999992,3.539999999999992,-1.539999999999992
2018-12-27,162.65,164.99,158.04,163.19,687800.0,164.54,164.99,158.04,6.950000000000017,6.950000000000017,1.8899999999999864
2018-12-26,158.0,164.28,155.19,164.27,1044500.0,162.65,164.28,155.19,9.090000000000003,9.090000000000003,4.650000000000006
2018-12-24,161.17,162.88,157.9,158.13,830500.0,158.0,162.88,157.9,4.97999999999999,4.97999999999999,-3.1699999999999875
2018-12-21,163.78,167.6,161.54,161.79,1977000.0,161.17,167.6,161.17,6.060000000000002,6.430000000000007,-2.6100000000000136
2018-12-20,164.45,166.3955,162.18,163.4,1042900.0,163.78,166.3955,162.18,4.215499999999992,4.215499999999992,-0.6699999999999875
2018-12-19,164.83,168.05,164.7,165.1,1170300.0,164.45,168.05,164.45,3.3500000000000227,3.6000000000000227,-0.3800000000000239
2018-12-18,165.74,167.45,165.31,165.44,948000.0,164.83,167.45,164.83,2.1399999999999864,2.619999999999976,-0.9099999999999966
2018-12-17,172.1,172.45,164.51,164.61,1246300.0,165.74,172.45,164.51,7.939999999999998,7.939999999999998,-6.359999999999985
2018-12-14,171.18,173.58,170.2,172.5,866900.0,172.1,173.58,170.2,3.380000000000024,3.380000000000024,0.9199999999999875
2018-12-13,169.59,173.66,169.59,172.22,817900.0,171.18,173.66,169.59,4.069999999999993,4.069999999999993,1.5900000000000034
2018-12-12,171.25,171.74,168.89,168.97,739300.0,169.59,171.74,168.89,2.8500000000000227,2.8500000000000227,-1.6599999999999966
2018-12-11,170.75,171.97,169.65,171.29,779100.0,171.25,171.97,169.65,2.319999999999993,2.319999999999993,0.5
2018-12-10,167.73,170.14,165.93,168.87,798600.0,170.75,170.75,165.93,4.2099999999999795,4.819999999999993,3.0200000000000102
2018-12-07,171.89,171.8858,167.77,168.17,599400.0,167.73,171.8858,167.73,4.115799999999979,4.155799999999999,-4.159999999999997
2018-12-06,169.31,171.7,165.25,171.51,1083100.0,171.89,171.89,165.25,6.449999999999989,6.639999999999986,2.579999999999984
2018-12-04,170.29,171.79,168.89,169.83,686000.0,169.31,171.79,168.89,2.9000000000000057,2.9000000000000057,-0.9799999999999898
2018-12-03,171.81,172.84,166.19,169.96,1047800.0,170.29,172.84,166.19,6.650000000000006,6.650000000000006,-1.5200000000000102
2018-11-30,169.01,171.01,168.6993,170.81,934700.0,171.81,171.81,168.6993,2.310699999999997,3.1107000000000085,2.8000000000000114
2018-11-29,168.43,169.77,166.4806,168.55,626100.0,169.01,169.77,166.4806,3.2894000000000005,3.2894000000000005,0.5799999999999841
2018-11-28,165.23,168.38,164.629,168.36,639700.0,168.43,168.43,164.629,3.7510000000000048,3.801000000000016,3.200000000000017
2018-11-27,166.0,166.321,164.44,165.2,846500.0,165.23,166.321,164.44,1.8810000000000002,1.8810000000000002,-0.7700000000000102
2018-11-26,166.0,168.05,165.23,166.05,680000.0,166.0,168.05,165.23,2.8200000000000216,2.8200000000000216,0.0
2018-11-23,167.49,167.49,165.52,165.64,291500.0,166.0,167.49,165.52,1.9699999999999989,1.9699999999999989,-1.490000000000009
2018-11-21,168.71,169.75,166.33,167.61,1309300.0,167.49,169.75,166.33,3.4199999999999875,3.4199999999999875,-1.2199999999999989
2018-11-20,170.87,172.98,168.36,168.77,1341500.0,168.71,172.98,168.36,4.619999999999976,4.619999999999976,-2.1599999999999966
2018-11-19,171.34,173.76,170.87,173.14,825100.0,170.87,173.76,170.87,2.8899999999999864,2.8899999999999864,-0.46999999999999886
2018-11-16,170.16,173.42,169.9173,172.02,679600.0,171.34,173.42,169.9173,3.502699999999976,3.502699999999976,1.1800000000000068
2018-11-15,171.24,171.24,168.985,170.17,1008800.0,170.16,171.24,168.985,2.2549999999999955,2.2549999999999955,-1.0800000000000125
2018-11-14,173.24,174.19,170.065,172.04,824200.0,171.24,174.19,170.065,4.125,4.125,-2.0
2018-11-13,172.47,173.4,171.58,172.47,1228100.0,173.24,173.4,171.58,1.8199999999999932,1.8199999999999932,0.7700000000000102
2018-11-12,172.0,173.47,171.25,171.9,770700.0,172.47,173.47,171.25,2.219999999999999,2.219999999999999,0.46999999999999886
2018-11-09,171.2541,172.57,169.84,171.51,911300.0,172.0,172.57,169.84,2.7299999999999898,2.7299999999999898,0.745900000000006
2018-11-08,170.0,171.99,169.2433,171.52,1083900.0,171.2541,171.99,169.2433,2.746700000000004,2.746700000000004,1.254099999999994
2018-11-07,170.0,170.89,167.93,170.61,1043400.0,170.0,170.89,167.93,2.9599999999999795,2.9599999999999795,0.0
2018-11-06,169.11,170.0,164.7579,166.21,1069800.0,170.0,170.0,164.7579,5.2420999999999935,5.2420999999999935,0.8899999999999864
2018-11-05,165.0,166.93,164.56,166.62,898400.0,169.11,169.11,164.56,2.3700000000000045,4.550000000000011,4.110000000000014
2018-11-02,164.12,164.92,162.265,164.87,738000.0,165.0,165.0,162.265,2.655000000000001,2.7350000000000136,0.8799999999999955
2018-11-01,162.98,164.6277,161.887,163.83,650500.0,164.12,164.6277,161.887,2.740700000000004,2.740700000000004,1.1400000000000148
